Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Weekly Observation Table for January 1 2002
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Jamestown,46.90669,-98.92778,1636,2012,11,20,37.358,0,0,13.424,0,0,25.3910,0,0,30.861,0,0,32.706,0,0,11.601,0,0,27.427,0,0,107.886,0,0,0.343,0,0,0.049,0,0,,7,0,18.516,0,0,14.412,0,0
Jamestown,46.90669,-98.92778,1636,2012,11,27,37.144,0,0,18.540,0,0,27.8420,0,0,29.587,0,0,31.000,0,0,9.639,0,0,21.539,0,0,86.288,0,0,0.267,0,0,0.038,0,0,,7,0,23.176,0,0,19.403,0,0
Jamestown,46.90669,-98.92778,1636,2012,12,04,26.018,0,0,8.957,0,0,17.4880,0,0,28.024,0,0,30.247,0,0,10.832,0,2,25.364,0,2,102.349,0,0,0.224,0,0,0.032,0,0,,7,0,11.369,0,0,4.022,0,2
Jamestown,46.90669,-98.92778,1636,2012,12,11,22.561,0,0,10.539,0,0,16.5500,0,0,28.934,0,0,29.304,0,0,5.742,0,1,15.847,0,1,88.172,0,0,0.062,0,0,0.009,0,0,,7,0,12.972,0,0,8.528,0,1
Jamestown,46.90669,-98.92778,1636,2012,12,18,14.671,0,0,-1.236,0,0,6.7180,0,0,28.320,0,0,27.264,0,0,7.369,0,5,17.109,0,5,109.348,0,0,0.093,0,0,0.013,0,0,,7,0,3.604,0,0,-3.555,0,5
Jamestown,46.90669,-98.92778,1636,2012,12,25,12.637,0,0,-4.085,0,0,4.2760,0,0,27.442,0,0,23.642,0,0,6.114,0,5,15.333,0,5,117.952,0,0,0.088,0,0,0.013,0,0,,7,0,0.530,0,0,-5.668,0,5
Jamestown,46.90669,-98.92778,1636,2013,01,01,26.019,0,0,3.295,0,0,14.6570,0,0,28.279,0,0,24.608,0,0,12.190,0,0,26.762,0,0,120.831,0,0,0.251,0,0,0.036,0,0,,7,0,11.828,0,0,3.886,0,0
Jamestown,46.90669,-98.92778,1636,2013,01,08,22.164,0,0,3.367,0,0,12.7660,0,0,28.825,0,0,26.794,0,0,12.620,0,3,28.777,0,3,114.382,0,0,0.233,0,0,0.033,0,0,,7,0,8.694,0,0,-0.818,0,3
Jamestown,46.90669,-98.92778,1636,2013,01,15,23.480,0,0,-2.195,0,0,10.6430,0,0,28.763,0,0,27.876,0,0,12.567,0,4,28.440,0,4,147.152,0,0,0.310,0,0,0.044,0,0,,7,0,5.006,0,0,-4.194,0,4
Jamestown,46.90669,-98.92778,1636,2013,01,22,17.668,0,0,-4.535,0,0,6.5670,0,0,26.701,0,0,26.294,0,0,9.045,0,3,22.172,0,2,136.196,0,0,0.193,0,0,0.028,0,0,,7,0,-0.180,0,0,-7.825,0,3
Jamestown,46.90669,-98.92778,1636,2013,01,29,15.694,0,0,-6.535,0,0,4.5800,0,0,26.117,0,0,25.503,0,0,11.784,0,6,27.084,0,6,149.899,0,0,0.217,0,0,0.031,0,0,,7,0,-1.275,0,0,-12.475,0,6
Jamestown,46.90669,-98.92778,1636,2013,02,05,23.590,0,0,14.920,0,0,19.2550,0,0,27.211,0,0,27.026,0,0,9.031,0,1,21.103,0,1,137.081,0,0,0.116,0,0,0.017,0,0,,7,0,16.222,0,0,7.925,0,1
Jamestown,46.90669,-98.92778,1636,2013,02,12,28.295,0,0,8.879,0,0,18.5870,0,0,28.627,0,0,28.756,0,0,12.423,0,0,24.253,0,0,227.383,0,0,0.279,0,0,0.040,0,0,,7,0,14.734,0,0,5.157,0,0
Jamestown,46.90669,-98.92778,1636,2013,02,19,17.961,0,0,-3.025,0,0,7.4680,0,0,27.977,0,0,27.993,0,0,8.825,0,0,18.209,0,0,284.115,0,0,0.258,0,0,0.037,0,0,,7,0,0.890,0,0,-6.464,0,0
Jamestown,46.90669,-98.92778,1636,2013,02,26,27.780,0,0,9.652,0,0,18.7160,0,0,28.766,0,0,28.426,0,0,9.497,0,0,19.284,0,0,257.913,0,0,0.270,0,0,0.039,0,0,,7,0,14.813,0,0,8.087,0,0
Jamestown,46.90669,-98.92778,1636,2013,03,05,23.996,0,0,5.663,0,0,14.8300,0,0,29.316,0,0,29.375,0,0,11.665,0,0,26.095,0,0,307.062,0,0,0.284,0,0,0.041,0,0,,7,0,13.213,0,0,3.883,0,0
Jamestown,46.90669,-98.92778,1636,2013,03,12,25.267,0,0,-0.140,0,0,12.5630,0,0,29.403,0,0,29.630,0,0,14.199,0,0,27.427,0,0,351.940,0,0,0.376,0,0,0.054,0,0,,7,0,8.185,0,0,-3.153,0,0
Jamestown,46.90669,-98.92778,1636,2013,03,19,18.253,0,0,-0.901,0,0,8.6760,0,0,28.378,0,0,29.206,0,0,8.563,0,0,18.414,0,0,418.550,0,0,0.272,0,0,0.039,0,0,,7,0,4.890,0,0,-1.183,0,0
Jamestown,46.90669,-98.92778,1636,2013,03,26,30.206,0,0,10.223,0,0,20.2150,0,0,29.662,0,0,29.459,0,0,7.399,0,0,17.388,0,0,441.424,0,0,0.425,0,0,0.061,0,0,0.000,6,0,16.413,0,0,12.883,0,0
Jamestown,46.90669,-98.92778,1636,2013,04,02,35.889,0,0,23.125,0,0,29.5070,0,0,31.353,0,0,31.195,0,0,10.700,0,0,22.101,0,0,332.617,0,0,0.499,0,0,0.071,0,0,0.000,0,3,23.274,0,0,17.816,0,0
Jamestown,46.90669,-98.92778,1636,2013,04,09,30.441,0,0,21.431,0,0,25.9360,0,0,31.581,0,0,31.649,0,0,13.956,0,0,25.686,0,0,329.247,0,0,0.449,0,0,0.064,0,0,0.223,0,7,21.715,0,0,13.749,0,0
Jamestown,46.90669,-98.92778,1636,2013,04,16,32.257,0,0,18.889,0,0,25.5740,0,0,31.578,0,0,31.695,0,0,12.818,0,0,24.611,0,0,480.051,0,0,0.638,0,0,0.091,0,0,0.000,0,3,21.167,0,0,15.061,0,0
Jamestown,46.90669,-98.92778,1636,2013,04,23,57.539,0,0,27.344,0,0,42.4410,0,0,33.032,0,0,32.563,0,0,11.687,0,0,26.198,0,0,538.765,0,0,1.608,0,0,0.230,0,0,0.063,0,0,30.659,0,0,37.451,0,0
Jamestown,46.90669,-98.92778,1636,2013,04,30,54.199,0,0,28.424,0,0,41.3120,0,0,42.102,0,0,38.535,0,0,10.500,0,0,24.866,0,0,583.336,0,0,1.455,0,0,0.208,0,0,0.292,0,0,27.915,0,0,35.933,0,0
Jamestown,46.90669,-98.92778,1636,2013,05,07,70.903,0,0,35.805,0,0,53.3540,0,0,54.131,0,0,45.837,0,0,11.739,0,0,28.758,0,0,619.633,0,0,2.475,0,0,0.354,0,0,0.000,0,0,30.989,0,0,51.464,0,0
Jamestown,46.90669,-98.92778,1636,2013,05,14,72.827,0,0,50.666,0,0,61.7460,0,0,58.246,0,2,51.066,0,1,12.469,0,0,34.800,0,0,380.936,0,0,1.524,0,0,0.218,0,0,8.004,0,0,49.836,0,0,60.737,0,0
Jamestown,46.90669,-98.92778,1636,2013,05,21,63.310,0,0,46.128,0,0,54.7190,0,0,55.241,0,0,50.300,0,0,13.482,0,0,27.478,0,0,367.304,0,0,1.095,0,0,0.156,0,0,0.261,0,0,47.444,0,0,51.869,0,0
Jamestown,46.90669,-98.92778,1636,2013,05,28,66.851,0,0,49.526,0,0,58.1880,0,0,59.540,0,0,54.186,0,0,11.100,0,0,28.143,0,0,383.949,0,0,1.115,0,0,0.159,0,0,1.906,0,0,51.022,0,0,56.691,0,0
Jamestown,46.90669,-98.92778,1636,2013,06,04,68.936,0,0,49.241,0,0,59.0890,0,0,60.707,0,0,53.770,0,0,8.204,0,0,19.745,0,0,384.219,0,0,1.109,0,0,0.158,0,0,0.354,0,0,52.461,0,0,58.212,0,0
Jamestown,46.90669,-98.92778,1636,2013,06,11,76.941,0,0,54.919,0,0,65.9300,0,0,69.304,0,0,58.037,0,0,9.830,0,0,25.020,0,0,530.962,0,0,1.958,0,0,0.280,0,0,0.073,0,0,52.864,0,0,66.313,0,0
Jamestown,46.90669,-98.92778,1636,2013,06,18,80.127,0,0,57.532,0,0,68.8290,0,0,69.768,0,2,59.262,0,2,8.161,0,0,23.738,0,0,488.166,0,0,1.597,0,0,0.228,0,0,2.678,0,0,60.204,0,0,68.853,0,0
Jamestown,46.90669,-98.92778,1636,2013,06,25,83.324,0,1,60.698,0,2,72.0110,0,2,75.697,0,0,63.434,0,0,9.339,0,0,22.818,0,0,599.132,0,0,2.161,0,0,0.309,0,0,0.021,0,0,57.898,0,2,72.329,0,2
Jamestown,46.90669,-98.92778,1636,2013,07,02,86.614,0,7,61.044,0,7,73.8300,0,7,75.637,0,0,64.503,0,0,5.726,0,5,18.547,0,5,543.063,0,0,1.886,0,0,0.269,0,0,0.020,0,0,60.038,0,7,74.415,0,7
Jamestown,46.90669,-98.92778,1636,2013,07,09,81.940,0,1,60.417,0,2,71.1790,0,2,75.972,0,1,65.742,0,1,6.966,0,2,19.804,0,2,471.190,0,0,1.512,0,0,0.216,0,0,0.135,0,0,62.984,0,2,71.894,0,2
Jamestown,46.90669,-98.92778,1636,2013,07,16,83.117,0,0,59.946,0,0,71.5320,0,0,76.761,0,0,66.430,0,0,8.048,0,2,22.368,0,1,544.341,0,0,1.941,0,0,0.277,0,0,0.177,0,0,59.970,0,0,71.429,0,1
Jamestown,46.90669,-98.92778,1636,2013,07,23,74.557,0,0,49.139,0,0,61.8480,0,0,71.031,0,0,61.932,0,0,6.675,0,3,20.716,0,3,552.053,0,0,1.661,0,0,0.237,0,0,0.052,0,0,49.875,0,0,62.264,0,3
Jamestown,46.90669,-98.92778,1636,2013,07,30,75.637,0,0,54.587,0,0,65.1120,0,0,70.197,0,0,61.922,0,0,5.786,0,3,16.462,0,3,457.108,0,0,1.407,0,0,0.201,0,0,0.000,0,0,53.223,0,0,64.725,0,3
Jamestown,46.90669,-98.92778,1636,2013,08,06,75.143,0,0,50.849,0,0,62.9960,0,0,70.167,0,0,62.260,0,0,5.463,0,0,18.876,0,0,521.355,0,0,1.413,0,0,0.202,0,0,0.427,0,0,53.342,0,0,63.221,0,0
Jamestown,46.90669,-98.92778,1636,2013,08,13,82.266,0,0,54.770,0,0,68.5180,0,0,70.576,0,0,62.770,0,0,6.250,0,0,16.109,0,0,468.067,0,0,1.534,0,0,0.219,0,0,0.052,0,0,57.212,0,0,68.202,0,0
Jamestown,46.90669,-98.92778,1636,2013,08,20,88.469,0,0,62.140,0,0,75.3040,0,0,75.120,0,0,67.010,0,0,6.837,0,0,18.567,0,0,450.486,0,0,1.759,0,0,0.251,0,0,0.010,0,0,61.775,0,0,75.070,0,0
Jamestown,46.90669,-98.92778,1636,2013,08,27,85.126,0,0,59.119,0,0,72.1220,0,0,73.344,0,0,67.285,0,0,6.344,0,0,20.974,0,0,446.035,0,0,1.561,0,0,0.223,0,0,0.094,0,0,60.303,0,0,71.904,0,0
Jamestown,46.90669,-98.92778,1636,2013,09,03,83.477,0,0,57.190,0,0,70.3340,0,0,70.835,0,0,65.160,0,0,5.965,0,0,18.006,0,0,343.376,0,0,1.258,0,0,0.180,0,0,2.146,0,0,59.285,0,0,69.613,0,0
Jamestown,46.90669,-98.92778,1636,2013,09,10,71.245,0,0,47.982,0,0,59.6140,0,0,62.211,0,0,61.772,0,0,7.536,0,0,21.077,0,0,365.933,0,0,1.149,0,0,0.164,0,0,0.761,0,0,50.634,0,0,58.991,0,0
Jamestown,46.90669,-98.92778,1636,2013,09,17,71.284,0,0,47.655,0,0,59.4700,0,0,59.471,0,0,58.405,0,0,10.053,0,0,24.304,0,0,289.111,0,0,1.100,0,0,0.157,0,0,0.052,0,0,51.088,0,0,58.572,0,0
Jamestown,46.90669,-98.92778,1636,2013,09,24,70.283,0,0,46.014,0,0,58.1490,0,0,57.744,0,0,57.343,0,0,8.442,0,0,23.638,0,0,272.173,0,0,1.110,0,0,0.159,0,0,0.480,0,0,47.413,0,0,57.052,0,0
Jamestown,46.90669,-98.92778,1636,2013,10,01,57.081,0,0,38.846,0,0,47.9630,0,0,48.589,0,0,50.331,0,0,11.405,0,0,25.789,0,0,184.328,0,0,0.682,0,0,0.097,0,0,2.325,0,0,39.691,0,0,42.760,0,0
Jamestown,46.90669,-98.92778,1636,2013,10,08,60.656,0,0,40.735,0,0,50.6960,0,0,50.472,0,0,50.733,0,0,9.444,0,0,22.867,0,0,192.081,0,0,0.625,0,0,0.089,0,0,2.334,0,0,42.394,0,0,47.407,0,0
Jamestown,46.90669,-98.92778,1636,2013,10,15,46.272,0,0,30.566,0,0,38.4190,0,0,42.195,0,0,45.326,0,0,9.590,0,0,22.256,0,0,200.081,0,0,0.485,0,0,0.069,0,0,0.616,0,0,31.419,0,0,31.658,0,0
Jamestown,46.90669,-98.92778,1636,2013,10,22,42.433,0,0,25.618,0,0,34.0260,0,0,38.304,0,0,41.761,0,0,9.501,0,0,22.409,0,0,180.063,0,0,0.567,0,0,0.081,0,0,0.000,0,0,25.317,0,0,26.916,0,0
Jamestown,46.90669,-98.92778,1636,2013,10,29,44.333,0,0,27.959,0,0,36.1460,0,0,38.200,0,0,40.299,0,0,8.809,0,0,21.025,0,0,134.676,0,0,0.415,0,0,0.059,0,0,0.000,4,0,28.733,0,0,29.475,0,0
Jamestown,46.90669,-98.92778,1636,2013,11,05,38.353,0,0,17.273,0,0,27.8130,0,0,33.522,0,0,37.221,0,0,11.303,0,0,25.174,0,0,128.242,0,0,0.457,0,0,0.065,0,0,,7,0,19.548,0,0,17.828,0,0
Jamestown,46.90669,-98.92778,1636,2013,11,12,44.945,0,0,21.729,0,0,33.3370,0,0,32.816,0,0,36.267,0,0,9.983,0,0,22.461,0,0,120.493,0,0,0.426,0,0,0.061,0,0,,7,0,26.832,0,0,25.214,0,0
Jamestown,46.90669,-98.92778,1636,2013,11,19,28.140,0,0,6.934,0,0,17.5370,0,0,30.849,0,0,33.047,0,0,12.567,0,0,27.477,0,0,115.716,0,0,0.331,0,0,0.047,0,0,,7,0,11.312,0,0,5.129,0,0
Jamestown,46.90669,-98.92778,1636,2013,11,26,28.231,0,0,10.835,0,0,19.5330,0,0,28.497,0,0,31.068,0,0,8.688,0,0,21.179,0,0,102.052,0,0,0.195,0,0,0.028,0,0,,7,0,15.171,0,0,9.413,0,0
Jamestown,46.90669,-98.92778,1636,2013,12,03,3.846,0,0,-9.302,0,0,-2.7280,0,0,28.100,0,0,30.800,0,0,15.511,0,0,28.195,0,0,126.203,0,0,0.110,0,0,0.016,0,0,,7,0,-8.707,0,0,-24.072,0,0
Jamestown,46.90669,-98.92778,1636,2013,12,10,12.880,0,0,-6.327,0,0,3.2760,0,0,28.456,0,0,30.974,0,0,11.519,0,0,23.792,0,0,109.327,0,0,0.181,0,0,0.026,0,0,,7,0,-3.208,0,0,-14.185,0,0
Jamestown,46.90669,-98.92778,1636,2013,12,17,8.296,0,0,-7.579,0,0,0.3590,0,0,28.131,0,0,30.948,0,0,11.213,0,0,23.178,0,0,126.609,0,0,0.158,0,0,0.023,0,0,,7,0,-4.905,0,0,-15.786,0,0
Jamestown,46.90669,-98.92778,1636,2013,12,24,23.946,0,0,1.813,0,0,12.8800,0,0,29.550,0,0,31.080,0,0,12.362,0,0,28.502,0,0,98.370,0,0,0.240,0,0,0.034,0,0,,7,0,8.509,0,0,-1.277,0,0
Jamestown,46.90669,-98.92778,1636,2013,12,31,3.473,0,0,-16.705,0,0,-6.6160,0,0,26.077,0,0,30.326,0,0,13.466,0,0,27.835,0,0,133.662,0,0,0.160,0,0,0.023,0,0,,7,0,-14.315,0,0,-26.880,0,0
Jamestown,46.90669,-98.92778,1636,2014,01,07,23.801,0,0,6.947,0,0,15.3740,0,0,26.463,0,0,30.364,0,0,12.082,0,0,28.451,0,0,149.582,0,0,0.221,0,0,0.032,0,0,,7,0,11.203,0,0,3.419,0,0
Jamestown,46.90669,-98.92778,1636,2014,01,14,33.130,0,0,3.719,0,0,18.4250,0,0,28.458,0,0,30.854,0,0,18.293,0,0,41.354,0,0,119.023,0,0,0.427,0,0,0.061,0,0,,7,0,12.069,0,0,1.927,0,0
Jamestown,46.90669,-98.92778,1636,2014,01,21,19.983,0,0,-6.911,0,0,6.5360,0,0,27.511,0,0,30.228,0,0,18.240,0,0,38.589,0,0,151.664,0,0,0.301,0,0,0.043,0,0,,7,0,-0.682,0,0,-14.982,0,0
Jamestown,46.90669,-98.92778,1636,2014,01,28,13.872,0,0,-5.767,0,0,4.0530,0,0,23.585,0,0,29.831,0,0,13.347,0,0,27.376,0,0,205.288,0,0,0.242,0,0,0.035,0,0,,7,0,-3.775,0,0,-14.153,0,0
Jamestown,46.90669,-98.92778,1636,2014,02,04,3.907,0,0,-11.899,0,0,-3.9960,0,0,20.900,0,0,28.692,0,0,10.951,0,0,21.486,0,0,233.425,0,0,0.144,0,0,0.021,0,0,,7,0,-12.017,0,0,-22.332,0,0
Jamestown,46.90669,-98.92778,1636,2014,02,11,23.583,0,0,-3.781,0,0,9.9010,0,0,22.780,0,0,28.665,0,0,12.649,0,0,29.783,0,0,221.733,0,0,0.344,0,0,0.049,0,0,,7,0,4.106,0,0,-5.771,0,0
Jamestown,46.90669,-98.92778,1636,2014,02,18,20.492,0,0,2.199,0,0,11.3460,0,0,24.199,0,0,28.875,0,0,14.436,0,0,25.994,0,0,257.534,0,0,0.314,0,0,0.045,0,0,,7,0,5.052,0,0,-5.239,0,0
Jamestown,46.90669,-98.92778,1636,2014,02,25,4.841,0,0,-13.116,0,0,-4.1380,0,0,17.738,0,0,25.473,0,0,13.969,0,0,28.144,0,0,309.900,0,0,0.192,0,0,0.027,0,0,,7,0,-12.910,0,0,-23.661,0,0
Jamestown,46.90669,-98.92778,1636,2014,03,04,31.598,0,0,16.828,0,0,24.2130,0,0,25.434,0,0,28.423,0,0,12.015,0,0,25.686,0,0,258.085,0,0,0.409,0,0,0.058,0,0,,7,0,18.639,0,0,12.279,0,0
Jamestown,46.90669,-98.92778,1636,2014,03,11,39.812,0,0,21.539,0,0,30.6760,0,0,31.978,0,0,31.809,0,0,11.310,0,0,24.355,0,0,247.847,0,0,0.554,0,0,0.079,0,0,,7,0,23.865,0,0,21.076,0,0
Jamestown,46.90669,-98.92778,1636,2014,03,18,34.783,0,0,13.571,0,0,24.1780,0,0,31.732,0,0,31.374,0,0,10.551,0,0,25.072,0,0,311.823,0,0,0.522,0,0,0.075,0,0,,7,0,16.340,0,0,13.511,0,0
Jamestown,46.90669,-98.92778,1636,2014,03,25,38.025,0,0,13.182,0,0,25.6040,0,0,30.723,0,0,29.746,0,0,13.740,0,0,28.911,0,0,319.636,0,0,0.800,0,0,0.114,0,0,,7,0,14.460,0,0,14.702,0,0
Jamestown,46.90669,-98.92778,1636,2014,04,01,40.103,0,0,18.256,0,0,29.1800,0,0,31.652,0,0,30.630,0,0,8.888,0,0,22.461,0,0,433.511,0,0,0.699,0,0,0.100,0,0,0.000,0,0,22.366,0,0,20.503,0,0
Jamestown,46.90669,-98.92778,1636,2014,04,08,53.630,0,0,28.382,0,0,41.0060,0,0,36.144,0,0,31.830,0,0,12.676,0,0,30.858,0,0,441.536,0,0,1.353,0,0,0.193,0,0,0.000,0,0,27.252,0,0,33.625,0,0
Jamestown,46.90669,-98.92778,1636,2014,04,15,53.420,0,0,25.813,0,0,39.6170,0,0,36.328,0,0,31.782,0,0,12.529,0,0,28.707,0,0,436.794,0,0,1.476,0,0,0.211,0,0,0.000,0,0,24.673,0,0,33.089,0,0
Jamestown,46.90669,-98.92778,1636,2014,04,22,54.060,0,0,34.354,0,0,44.2070,0,0,40.282,0,0,33.281,0,0,13.516,0,0,29.782,0,0,306.054,0,0,0.981,0,0,0.140,0,0,2.345,0,0,35.646,0,0,37.380,0,0
Jamestown,46.90669,-98.92778,1636,2014,04,29,53.569,0,0,34.732,0,0,44.1500,0,0,41.961,0,0,35.925,0,0,13.550,0,0,28.451,0,0,457.376,0,0,1.324,0,0,0.189,0,0,0.094,0,0,31.958,0,0,37.769,0,0
Jamestown,46.90669,-98.92778,1636,2014,05,06,53.389,0,0,39.447,0,0,46.4180,0,0,44.479,0,0,40.998,0,0,11.860,0,0,25.840,0,0,236.320,0,0,0.697,0,0,0.100,0,0,0.906,0,0,39.860,0,0,40.998,0,0
Jamestown,46.90669,-98.92778,1636,2014,05,13,61.983,0,0,35.584,0,0,48.7830,0,0,48.200,0,0,42.308,0,0,9.313,0,0,24.304,0,0,508.513,0,0,1.603,0,0,0.229,0,0,0.177,0,0,34.173,0,0,46.339,0,0
Jamestown,46.90669,-98.92778,1636,2014,05,20,77.522,0,0,51.716,0,0,64.6190,0,0,61.115,0,0,52.158,0,0,10.409,0,0,26.864,0,0,552.531,0,0,1.973,0,0,0.282,0,0,1.427,0,0,52.147,0,0,63.637,0,0
Jamestown,46.90669,-98.92778,1636,2014,05,27,78.381,0,0,58.565,0,0,68.4730,0,0,67.254,0,0,58.762,0,0,7.772,0,0,22.717,0,0,416.867,0,0,1.448,0,0,0.207,0,0,0.562,0,0,59.089,0,0,68.160,0,0
Jamestown,46.90669,-98.92778,1636,2014,06,03,72.950,0,0,51.250,0,0,62.1000,0,0,64.472,0,0,57.741,0,0,7.810,0,0,19.849,0,0,488.112,0,0,1.667,0,0,0.238,0,0,0.010,0,0,49.250,0,0,62.182,0,0
Jamestown,46.90669,-98.92778,1636,2014,06,10,69.800,0,0,49.645,0,0,59.7230,0,0,61.581,0,0,56.667,0,0,10.139,0,0,24.867,0,0,388.157,0,0,1.378,0,0,0.197,0,0,1.062,0,0,51.272,0,0,60.517,0,0
Jamestown,46.90669,-98.92778,1636,2014,06,17,77.828,0,0,56.642,0,0,67.2350,0,0,68.084,0,0,60.793,0,0,9.644,0,0,25.942,0,0,490.243,0,0,1.694,0,0,0.242,0,0,2.177,0,0,57.932,0,0,67.189,0,0
Jamestown,46.90669,-98.92778,1636,2014,06,24,74.253,0,3,59.628,0,3,66.9400,0,3,67.506,0,3,63.087,0,3,11.169,0,3,26.516,0,3,373.777,0,3,1.208,0,0,0.173,0,0,1.157,0,3,59.525,0,3,65.973,0,3
Jamestown,46.90669,-98.92778,1636,2014,07,01,77.694,0,1,56.367,0,1,67.0310,0,1,69.055,0,1,62.084,0,1,9.335,0,1,25.724,0,1,522.590,0,1,1.730,0,0,0.247,0,0,0.243,0,1,57.264,0,1,67.355,0,1
Jamestown,46.90669,-98.92778,1636,2014,07,08,75.586,0,0,55.577,0,0,65.5820,0,0,70.660,0,0,62.940,0,0,8.839,0,0,22.100,0,0,521.221,0,0,1.721,0,0,0.246,0,0,0.000,0,0,54.718,0,0,65.619,0,0
Jamestown,46.90669,-98.92778,1636,2014,07,15,81.639,0,0,56.555,0,0,69.0970,0,0,71.599,0,0,63.159,0,0,6.967,0,0,21.996,0,0,475.246,0,0,1.545,0,0,0.221,0,0,0.479,0,0,59.376,0,0,68.991,0,0
Jamestown,46.90669,-98.92778,1636,2014,07,22,75.797,0,0,57.195,0,0,66.4960,0,0,71.700,0,0,64.389,0,0,8.371,0,0,21.383,0,0,442.173,0,0,1.388,0,0,0.198,0,0,0.199,0,0,57.999,0,0,66.145,0,0
Jamestown,46.90669,-98.92778,1636,2014,07,29,80.441,0,0,56.146,0,0,68.2930,0,0,72.852,0,0,63.958,0,0,4.816,0,0,13.956,0,0,495.093,0,0,1.463,0,0,0.209,0,0,0.021,0,0,57.334,0,0,68.319,0,0
Jamestown,46.90669,-98.92778,1636,2014,08,05,77.198,0,0,55.688,0,0,66.4430,0,0,70.425,0,0,63.344,0,0,5.900,0,0,16.260,0,0,379.778,0,0,1.129,0,0,0.161,0,0,0.000,0,0,59.076,0,0,66.438,0,0
Jamestown,46.90669,-98.92778,1636,2014,08,12,81.263,0,0,60.841,0,0,71.0520,0,0,71.965,0,0,65.246,0,0,6.210,0,0,21.331,0,0,336.240,0,0,1.080,0,0,0.154,0,0,0.657,0,0,63.116,0,0,70.040,0,0
Jamestown,46.90669,-98.92778,1636,2014,08,19,74.195,0,0,58.329,0,0,66.2620,0,0,69.216,0,0,65.675,0,0,9.204,0,0,24.609,0,0,294.000,0,0,0.902,0,0,0.129,0,0,1.386,0,0,61.427,0,0,66.416,0,0
Jamestown,46.90669,-98.92778,1636,2014,08,26,71.844,0,0,52.740,0,0,62.2920,0,0,65.398,0,0,62.187,0,0,6.741,0,0,16.876,0,0,326.030,0,0,0.816,0,0,0.117,0,0,0.376,0,0,57.696,0,0,61.628,0,0
Jamestown,46.90669,-98.92778,1636,2014,09,02,76.236,0,0,49.274,0,0,62.7550,0,0,65.089,0,0,61.370,0,0,8.391,0,0,23.022,0,0,425.311,0,0,1.386,0,0,0.198,0,0,0.875,0,0,53.882,0,0,62.655,0,0
Jamestown,46.90669,-98.92778,1636,2014,09,09,57.244,0,0,37.728,0,0,47.4860,0,0,53.186,0,0,53.622,0,0,9.197,0,0,22.613,0,0,269.969,0,0,0.803,0,0,0.115,0,0,0.448,0,0,38.238,0,0,42.431,0,0
Jamestown,46.90669,-98.92778,1636,2014,09,16,74.562,0,0,46.612,0,0,60.5870,0,0,58.164,0,0,55.513,0,0,8.121,0,0,20.204,0,0,350.609,0,0,1.285,0,0,0.184,0,0,0.166,0,0,49.444,0,0,59.315,0,0
Jamestown,46.90669,-98.92778,1636,2014,09,23,74.372,0,0,51.163,0,0,62.7680,0,0,60.457,0,0,57.969,0,0,8.491,0,0,19.948,0,0,240.801,0,0,0.833,0,0,0.119,0,0,0.010,0,0,54.779,0,0,59.690,0,0
Jamestown,46.90669,-98.92778,1636,2014,09,30,55.058,0,0,37.581,0,0,46.3200,0,0,48.872,0,0,50.685,0,0,13.910,0,0,32.342,0,0,170.637,0,0,0.751,0,0,0.107,0,0,0.198,0,0,37.974,0,0,40.974,0,0
Jamestown,46.90669,-98.92778,1636,2014,10,07,58.339,0,0,34.020,0,0,46.1800,0,0,46.516,0,0,47.317,0,0,8.914,0,0,22.305,0,0,244.677,0,0,0.934,0,0,0.133,0,0,0.261,0,0,34.020,0,0,42.702,0,0
Jamestown,46.90669,-98.92778,1636,2014,10,14,62.312,0,0,38.824,0,0,50.5680,0,0,47.489,0,0,48.287,0,0,10.593,0,0,25.173,0,0,203.415,0,0,0.933,0,0,0.133,0,0,0.000,0,0,38.069,0,0,45.983,0,0
Jamestown,46.90669,-98.92778,1636,2014,10,21,64.876,0,0,38.566,0,0,51.7210,0,0,47.793,0,0,48.626,0,0,10.345,0,0,25.122,0,0,184.199,0,0,1.146,0,0,0.164,0,0,0.042,0,0,37.059,0,0,48.277,0,0
Jamestown,46.90669,-98.92778,1636,2014,10,28,45.720,0,0,27.211,0,0,36.4660,0,0,38.730,0,0,42.241,0,0,11.347,0,0,25.327,0,0,147.434,0,0,0.582,0,0,0.083,0,0,0.041,3,0,26.373,0,0,28.265,0,0
Jamestown,46.90669,-98.92778,1636,2014,11,04,39.751,0,0,26.144,0,0,32.9480,0,0,37.263,0,0,40.272,0,0,10.749,0,0,25.275,0,0,95.525,0,0,0.331,0,0,0.047,0,0,,7,0,26.658,0,0,23.944,0,0
